time,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_RM.NET_INDEX
2013-09-02,-0.835088,-1.3106,1.56159,3.0418,-2.54706,-1.97353,4.19197,7.64711,-0.315758,-2.44136,6.62769,2.42733,-1.25217,1.29957,-0.028045,5.37779,0.535516,-4.44621,-0.773341,6.08958,-7.92386,2.82543,0.589854,1.97986,2.94825,,5.75397,12.319,-6.56688,-1.26695,2.20474,12.7138,-12.259,-2.95923,10.7341,0.356788,-0.993497,2.77886,3.12197,-3.43662,0.010207,-7.23201,0.778002,-0.042773,1.69204,,6.53487,21.9566,1.31514,-0.648829,-2.08967,-0.080971,6.0974,-1.33607,3.70585,-5.35286,2.62057,0.361328,-2.7094,5.52309,4.93008,3.87234,2.78829,4.18081,-1.24103,0.299008,-1.27393,-0.317851,-2.2877,1.41511,,-0.784413,-0.391747,0.541916,,-0.886231,7.82756,-0.425308,-8.19928,-0.177188,-3.16901,-7.17639,2.28028,0.727663,-0.113531,-0.869592,0.731766,-1.0497,,-2.84687,,,-0.270123,-0.753413,2.48027,-0.32256,,,,0.093968,,0.018418,,0.24886,-2.53471,-0.177533,-0.046695,-0.808482,7.44134,-3.97061,,-1.35709
2013-09-03,1.99094,-0.088779,1.82948,-6.29978,2.75902,-0.246634,2.4324,-1.36422,3.0106,-2.36538,-6.39384,-4.93102,-4.71351,0.60081,0.120722,2.83536,4.02005,-0.732904,-3.92549,-6.71307,-0.684207,-1.12557,3.71573,-12.2719,2.93693,0.011058,14.7292,-4.08872,7.82403,1.30503,0.86827,-5.14167,3.14684,-0.055667,,10.5086,-1.4641,7.5486,-2.29039,-1.17851,4.12189,-8.26464,1.21445,3.49707,-2.66098,-3.83798,18.2608,1.16013,1.58371,-0.019638,1.67312,-8.42412,0.144808,8.12547,-13.3838,-2.52212,0.54834,2.48709,-10.9251,-0.644839,-6.15833,3.91324,8.03616,-5.69806,3.94579,-0.752567,-12.9564,-2.68748,-11.4206,18.624,,-0.946924,-0.750868,-4.14844,3.07699,-10.5853,7.98773,1.31253,-6.91031,-0.524326,2.08217,-2.44037,9.45461,-1.34156,1.1766,0.083975,1.05076,-6.8007,-0.542509,5.96756,,1.06428,1.96321,-2.99975,6.29226,-9.25757,-3.06928,,7.30534,-5.52454,0.052975,5.34366,-0.2635,-25.3533,2.9401,0.229787,-0.976925,-0.949581,0.852644,-2.51454,,-4.33892
2013-09-04,-0.380825,2.77304,1.26567,0.046694,-1.15444,-0.080586,2.11238,0.445643,-13.5684,0.379581,-3.86979,-4.57882,9.21112,0.757993,-0.485628,-3.68965,-0.761271,-4.14871,0.074207,1.57245,2.8623,1.84417,0.521378,-3.55629,-0.142198,0.257402,5.96921,-5.20005,-6.92828,-4.84212,8.58403,19.4846,8.10216,-4.46441,1.67999,-10.9735,-5.5531,2.80716,5.461,0.419628,0.184363,6.18224,,-3.20964,-2.29115,-2.57147,-7.5464,25.1932,0.434253,4.1988,-1.18418,0.007849,4.09498,17.3031,5.32114,-1.72982,2.82549,0.690291,-10.0983,-1.42099,1.12091,0.225386,-14.785,-1.31122,-1.75293,-7.6575,2.14309,-3.76643,,22.2386,,-0.090072,0.21465,4.6541,-2.36365,1.87095,-0.154237,0.401831,-1.70757,-0.539719,0.728689,-1.7187,1.09174,0.372593,0.073045,3.63428,2.034,-0.497619,-0.016372,7.0589,,,-0.814495,-0.931548,6.57442,11.9599,,,3.26558,0.600937,-1.91227,12.6008,-4.75902,-25.3533,-2.83889,1.14801,15.288,-0.578641,12.0519,0.490968,,-2.24289
2013-09-05,-0.315748,-1.86507,-3.70019,-1.50529,-4.19631,-1.93312,-3.33659,-0.939962,-16.1525,-3.00729,-1.2785,2.07479,6.4906,-4.80879,0.485628,-0.984435,-1.01093,-0.845563,0.928492,0.558407,-4.88232,2.34046,-12.578,-12.1987,8.14435,,5.02719,4.28634,-10.4184,-1.5984,-8.58403,0.840475,0.495404,-8.3484,2.30904,-4.45267,1.19041,0.04803,6.11584,-1.37423,-0.898577,-4.44299,,11.5553,7.98295,1.61247,-18.3964,7.54358,3.49435,-4.59098,-1.3265,-8.42412,3.05573,4.31418,-2.72422,2.13449,14.7319,1.16633,3.76982,0.671437,2.84195,,-1.63265,-0.010372,8.84581,1.05705,-12.9822,-8.75926,5.19803,-12.3518,,,1.30727,-9.57681,2.53254,-0.854072,0.248697,-1.31253,-2.37363,-7.19571,2.48446,-4.33146,-0.568132,-10.8608,2.19153,0.456726,-6.14732,4.73932,-1.31458,21.5359,,-0.110071,-2.5997,-2.32896,-0.274656,-1.45678,7.68002,,-13.6799,3.61058,-2.66728,4.32172,-4.00544,25.4293,4.83558,-1.30731,-1.59294,2.20747,5.45219,-0.259719,,1.87995
2013-09-06,-3.41754,-2.29956,1.2934,2.05393,-2.02931,-2.00766,-0.397033,1.9536,-11.4679,3.04948,-0.951912,3.19162,-4.88513,3.27057,,-9.35858,2.75471,-2.51759,,4.73226,1.21202,0.351025,,2.41413,3.29278,,,,-12.4505,3.81065,-3.21463,3.41251,1.29208,-3.83541,6.97176,11.089,-3.51757,-1.36994,7.52998,0.875543,0.397635,-20.1476,-1.17322,-2.66844,-1.36848,-0.941213,,-11.4826,-2.77852,-2.40693,-0.298527,0.52375,0.932359,6.30441,-2.37332,-2.22641,13.2166,2.35018,7.06087,10.4331,0.127488,,,0.661291,0.776555,0.842066,-13.7912,-5.65544,-12.4785,2.89563,,0.577042,-0.617149,0.145324,0.000883,-0.039672,-8.9468,-1.31253,-1.23889,0.711571,-2.03043,-12.1565,9.45461,4.72319,-6.33942,-2.62773,5.02803,3.43864,-0.40896,-5.48095,,-0.072474,3.13142,-4.27887,,-2.98339,,,,,,-0.596095,,6.43254,-14.0741,-1.03327,13.095,5.46726,-4.77977,-4.64571,,
2013-09-09,-2.31084,-2.30898,0.894758,0.426239,-3.01213,0.909225,1.61691,-0.26222,-7.89493,10.971,2.2863,0.904688,5.28087,3.09391,0.169928,1.71888,2.48296,-4.76824,3.58905,7.60588,-0.266052,0.031199,,3.35524,-2.75511,-0.23149,8.24141,-14.5159,-17.0827,2.07877,-1.26462,8.39047,1.12935,-7.87198,-0.410287,3.13404,-2.07603,1.50861,4.41582,2.04109,0.32347,3.11998,,5.87798,,,,0.765409,-3.04323,-1.55762,-1.07279,-1.16246,4.94843,11.5063,-2.77798,3.21653,-16.1336,3.08089,5.03897,1.45228,6.36229,3.91324,-16.6455,1.51748,-1.28388,-3.40808,-9.76917,2.10211,-12.4785,-0.395724,,-0.248578,0.118821,-1.87072,0.000813,-1.19918,-10.0529,0.461389,-2.92894,-1.84905,-1.96346,-12.1565,7.75112,5.5236,-0.671392,-3.82823,1.44037,2.70279,-0.568256,-1.71593,,,-0.936804,-5.75365,3.44809,3.01675,,,,2.64067,0.585968,-9.79003,-1.17316,4.43457,-6.60172,0.558418,2.38558,2.21339,15.9132,-5.09882,,0.814873
2013-09-10,-0.594313,-3.28005,4.37098,2.15198,-1.09349,-4.1356,5.08813,4.53566,3.91478,-9.33626,6.67798,-5.17282,-5.89371,-6.75949,0.220844,-0.21513,1.74953,-9.13216,7.16661,0.531566,0.165735,0.661542,-8.29404,-1.535,8.26533,1.04235,14.7292,5.56367,-20.006,4.38272,-3.36908,25.8562,-6.08679,-5.01821,3.9282,10.3747,0.586622,1.85507,3.42636,-3.45518,1.32065,-3.78725,-0.988024,-16.1321,2.04854,-1.56388,-3.39669,25.1932,2.0289,1.09204,7.96262,-5.42227,-4.31333,8.94418,-0.243717,0.579536,-8.19284,-5.70158,11.541,-8.12991,-4.00959,1.751,-7.77273,2.14776,8.17324,-5.9521,-2.26122,0.761484,5.19781,-6.58917,,-8.17024,0.268929,1.13468,6.12356,-2.97332,8.32105,1.31253,1.53841,7.19571,1.07083,-0.777743,5.07895,-2.31082,-2.00269,-3.95423,-7.46556,4.85732,-0.685659,27.4713,,0.003085,0.646598,-5.86774,-1.4003,2.46724,,-0.975492,-8.68892,11.1056,2.16973,-0.35715,-4.75902,16.8927,1.95923,-0.239445,-9.19475,-1.4201,-16.0134,-5.09882,,4.51476
2013-09-11,-3.4386,-2.32604,3.57438,1.655,-4.86894,-0.674773,0.354458,2.69011,-16.8986,1.55557,6.67521,0.082224,-4.2228,-2.61715,0.485628,-1.54681,4.462,0.074494,8.5919,3.43651,-7.86938,2.23176,-0.408543,1.34163,-8.26533,-1.28892,5.23489,-7.51396,-13.5877,-7.12278,8.96014,3.42592,-6.3348,3.95534,-2.14244,11.089,-3.49798,-3.5504,-9.46918,-2.57977,-0.932876,4.47671,,3.01959,6.93311,3.38846,-18.2608,-11.291,-2.38489,-5.68473,7.96262,-1.39346,4.13806,-6.14618,-1.82822,0.448258,-16.5457,5.35085,-7.00208,4.14203,6.6274,-0.422354,-4.01988,5.69806,-2.5285,-8.77251,14.4368,3.96269,12.6519,-3.79183,,-6.28331,-1.71658,-6.50575,0.857544,1.41161,-12.1633,-1.3187,4.76226,-7.24887,6.19032,-12.1565,9.45461,6.09938,-3.84579,-1.66891,2.7708,2.63603,0.538219,18.6214,,0.071384,-1.47458,-0.625605,13.1106,9.12805,0.079459,-0.975492,3.85161,-5.9887,2.66728,-6.00333,-4.25541,5.46963,-8.74447,-0.853447,2.04503,0.238107,-2.2638,-5.10944,-0.521861,4.09119
2013-09-12,-3.17125,-2.51357,0.325816,-0.802861,-3.59616,-3.30286,3.26323,1.62326,10.1999,10.971,0.31244,-4.1397,-6.41956,-5.85056,0.414133,-8.63074,-0.950966,-0.44918,1.42824,1.97766,-0.860334,-3.13052,0.870135,1.58233,-8.28652,0.708809,-1.38257,-14.5228,-19.0114,-8.22799,-4.41609,8.19091,-1.34182,-9.23562,-1.37995,11.089,3.67072,0.11204,2.17212,6.13064,-3.00588,-10.0082,,15.8184,1.01678,,13.5311,25.1932,-2.01218,-5.68473,-0.986718,-0.134832,-10.4826,6.27053,-3.81745,5.90966,-15.6076,2.60447,-1.70913,1.95585,-6.6274,-3.29396,17.61,5.69806,-7.66642,-9.48292,11.465,-4.38861,-0.035588,-22.2386,,2.67472,1.68583,-10.1226,2.14317,2.33414,0.280851,-0.437139,-5.94893,-6.39206,0.97515,-0.687643,-9.45461,-3.1407,-3.69229,1.38089,-2.82942,-4.90256,-0.488189,13.2007,,,-0.808342,3.79886,1.59914,-4.74392,,,-13.6799,-6.31905,-0.195753,3.1506,1.50501,-25.4293,0.367577,0.054055,1.35844,1.2419,-16.1914,-1.71349,,0.147787
2013-09-13,-1.39595,-0.153056,2.80251,1.49136,-4.98853,2.29842,3.86489,0.977569,-17.2888,0.515681,,0.59603,-1.88531,3.54337,,-0.410133,-0.192219,-3.145,7.6046,-16.3638,-2.16974,2.13065,0.015777,-1.84853,3.92976,1.444,-15.0843,0.660329,-10.1956,4.79481,9.09798,17.5449,-5.89638,-2.55726,0.398027,-2.6043,-3.44643,-1.04748,-2.93707,2.5363,-4.15166,2.60523,,-5.43824,,0.810064,,1.56046,1.4522,-4.11871,4.03217,2.49558,3.96084,1.79346,3.3624,-1.93933,4.44455,-2.78226,-0.059117,-0.824423,0.228141,,,0.131288,3.07495,-6.65804,4.36486,3.38166,8.58488,14.9329,,,-1.93043,-7.98829,6.10684,7.18415,5.9967,0.324231,2.69927,0.399081,0.275275,-6.71482,1.15281,-1.97355,1.92245,-0.506086,0.370384,1.48893,,2.47254,,0.002693,3.60562,-0.670854,1.87152,-2.0448,-3.14571,,-5.41061,-11.2416,,-3.07906,,7.69311,2.52461,-0.729388,0.878602,1.99278,4.84101,-0.308017,,5.68812
2013-09-16,2.79209,-0.527197,5.3228,6.40637,2.06919,1.04763,7.8954,8.07034,-1.86714,5.95629,-9.76109,-2.97454,3.79699,-3.52009,0.162873,-0.052006,-0.659661,-6.02564,10.1169,14.8465,7.86938,1.62593,11.1472,-11.0313,-7.16967,-0.961097,15.0843,10.0898,-0.47421,-0.046526,-5.07517,1.46625,-9.65017,-6.01707,-4.56916,10.9735,-7.75202,4.98875,-2.81321,6.70853,-0.684936,4.65459,1.1613,1.79961,7.81847,-0.403461,-18.3964,25.1932,3.42431,-5.68829,7.96262,8.22737,3.1894,-0.00484,-10.3978,5.45548,1.00523,1.66221,-10.233,9.9442,-6.62907,3.91324,-0.730508,5.69806,5.10029,-7.97494,10.0936,9.93952,-0.057968,13.0158,,0.486836,-1.79326,-7.51223,1.67392,9.25419,-2.61931,-1.3187,8.19928,1.45211,-6.68113,-12.1565,6.08129,5.44167,3.44023,1.58597,6.40403,7.83353,-1.07324,11.0671,,0.740093,4.93726,-1.22847,-12.8753,-3.88391,-9.19633,0.975492,13.6984,11.2416,1.43466,6.70334,2.23404,-2.84153,-4.96976,0.082432,0.191829,-0.269206,6.71087,-1.53814,-0.062319,5.68812
2013-09-17,-1.96876,0.984796,-2.21813,-0.141597,-4.98853,0.164364,-3.43615,1.75896,-8.91898,1.0731,-10.7845,1.12764,-14.1037,-0.030742,-0.016457,9.79935,-6.52236,-3.44589,-10.26,1.76258,-0.759092,1.35595,2.36253,2.15417,0.488063,-0.416899,-0.744763,1.5276,-9.28385,1.68517,-9.09798,20.6553,0.057557,-9.83835,-11.2682,2.27473,-6.59996,2.74198,11.9086,0.574352,1.18546,9.93973,,0.39785,-7.98295,-3.79478,-3.60157,-25.1932,0.427355,2.16138,-0.202008,-5.47835,-13.2335,-4.42003,11.97,-3.36538,3.8956,2.81224,-4.78555,9.48433,-3.30158,-4.16028,4.73744,5.75486,0.964986,-3.14495,-2.89299,-4.11741,-12.4785,-2.87337,,4.46187,1.14826,4.67127,5.14983,-9.25419,7.07689,-0.08356,3.46866,0.789821,-5.15471,0.729914,-4.74732,-1.36597,2.01186,-1.69466,-2.13729,1.40687,,10.4792,,-0.039959,4.94802,5.00867,-4.11066,-11.6849,7.22219,-0.975492,-13.8179,5.18238,-2.58647,-12.8914,1.42471,7.68854,-2.10756,-0.715059,-3.31825,1.973,12.8178,-5.14048,,3.56332
2013-09-18,-3.56378,-1.01742,3.99781,4.67058,-2.79805,-0.714393,4.65401,3.47583,-0.711123,-4.97976,15.6896,1.22251,5.0759,4.0773,0.48862,-5.78141,0.58822,-3.9074,-0.853767,-3.91279,2.08617,-1.51718,-5.42992,-0.857421,0.625363,0.005467,5.67049,0.714402,-9.13487,5.7266,9.09798,23.0376,-16.1363,-7.22625,2.04551,6.25458,-8.06373,-4.08662,0.869806,-5.44407,-0.554251,11.8382,,9.40533,-1.41436,0.87599,,4.75401,-1.88647,-1.86455,2.21438,1.50278,-14.2877,8.80142,1.86108,5.90966,-12.6168,5.70158,9.14958,2.49205,-6.62907,0.631039,-10.6982,0.096096,5.45906,-7.74064,0.971478,1.5326,6.26977,11.6394,,,3.2552,-6.28387,0.053946,-4.18804,-12.7508,0.363712,6.55965,1.19291,7.04534,-12.1565,0.307557,1.56002,-6.33942,-0.730576,4.31294,7.70847,,9.36271,,-0.000656,-5.164,-0.353807,-9.3148,-3.26973,,,,,1.15228,-2.44417,5.12547,-9.00272,-14.0582,0.368006,10.9772,6.4045,-16.3566,-5.14048,,0.350352
2013-09-19,-3.1423,-3.82847,2.30621,3.00729,-3.21036,-4.31804,-2.86928,6.16708,0.840042,-1.3199,-4.92066,-1.59017,4.44269,-1.41554,-0.127824,-19.6282,8.69253,-10.2037,-10.1169,17.7464,1.22177,-2.1953,2.38905,-10.8755,2.07302,-0.151264,-0.955315,0.335274,-12.0253,-8.22799,9.09798,29.1593,-19.1206,-10.2285,-7.95891,9.11272,-8.73074,4.10616,8.20963,-0.508538,-0.587172,-6.69706,1.17322,16.1321,,,1.08723,2.02282,-5.1289,-5.7212,7.46484,5.40328,-2.31188,-18.3454,-13.3838,-0.109859,2.75976,3.2392,14.215,6.94481,-1.16343,0.333949,-0.233818,-5.75486,-9.38382,-9.4841,13.7912,12.3522,2.57993,-6.45647,,,-0.860697,-10.375,1.45858,-0.587787,-13.3344,-1.31253,1.15469,7.05613,-10.4228,-12.1565,9.49732,-0.863402,-0.853927,-0.653335,2.90397,-3.71611,,3.42709,,,-0.323084,0.265515,18.4522,7.2591,,,,-0.046588,-0.980202,-2.81858,1.1397,-1.32423,-10.2518,-2.21452,-2.84478,-3.39565,16.4075,0.802539,,-1.18958
2013-09-20,-0.781442,-0.998466,3.45491,6.45595,-1.74591,-0.176327,3.96524,8.07034,-0.793966,-0.828978,1.86562,-0.242188,-5.43641,-0.528863,-0.107777,-3.13796,2.34098,-9.72336,2.2767,7.15813,5.33074,0.83658,-4.43188,1.50973,,1.04875,,0.527712,-9.05161,-0.417827,6.27946,29.4674,-8.98555,-1.6781,-9.00773,5.13099,-0.533485,0.494046,-2.42216,4.56758,-4.00189,2.36698,,16.1321,,0.004574,,-7.53924,2.33272,-2.12671,3.56139,4.1826,12.4795,5.86059,-13.7838,-0.620517,-11.2183,2.6943,-16.6196,2.76939,0.489749,0.513211,,-1.42371,3.64896,-2.25612,14.4368,5.96695,-12.4785,-8.9562,,-0.023934,-0.100824,-2.66214,2.74136,0.416783,5.50733,0.407654,8.19928,-1.9212,9.63146,-8.25825,1.70322,7.74318,-1.87366,-1.24681,2.49704,5.60027,-0.737572,-10.6711,,-0.374024,-0.830884,-0.587191,3.17706,-1.8557,,,,,1.22759,0.485144,,-8.77678,-3.27827,-1.94428,8.38075,6.56746,-9.72108,0.304068,,5.68812
